Timestamp,AccelerometerX,AccelerometerY,"AccelerometerZ,","Timestamp,",GyroscopeX,GyroscopeY,GyroscopeZ
22100,-0.28,-0.9,-10.01,22100,-0.11,-0.05,0.04
22110,-0.26,-1.61,-9.7,22110,-0.11,-0.06,0.05
22120,-0.17,-2.1,-9.83,22120,-0.15,-0.08,0
22130,-0.21,-2.01,-10.2,22130,-0.18,-0.08,-0.05
22140,-0.2,-1.5,-10.13,22140,-0.16,-0.07,-0.08
22150,-0.19,-0.98,-10.03,22150,-0.13,-0.06,-0.08
22160,-0.25,-0.85,-9.82,22160,-0.11,-0.06,-0.07
22170,-0.37,-1.26,-9.49,22170,-0.11,-0.07,-0.06
22180,-0.44,-1.54,-9.09,22180,-0.14,-0.1,-0.08
22190,-0.53,-1.8,-8.59,22190,-0.21,-0.14,-0.12
22200,-0.54,-1.77,-8.35,22200,-0.27,-0.2,-0.17
22210,-0.64,-1.11,-8.35,22210,-0.33,-0.28,-0.21
22220,-0.55,-0.04,-8.67,22220,-0.33,-0.35,-0.2
22230,-0.81,0.25,-9.67,22230,-0.31,-0.39,-0.14
22240,-0.11,-0.16,-10.27,22240,-0.23,-0.37,-0.08
22250,-0.37,-0.94,-10.17,22250,-0.07,-0.35,-0.05
22260,-0.48,-1.11,-10.07,22260,-0.02,-0.36,-0.06
22270,-0.42,-1.38,-10.32,22270,-0.06,-0.35,-0.08
22280,-0.49,-1.18,-10.26,22280,-0.08,-0.33,-0.11
22290,-0.45,-0.7,-10.27,22290,-0.11,-0.32,-0.12
22300,-0.54,-0.53,-10.54,22300,-0.11,-0.3,-0.09
22310,-0.6,-0.65,-10.57,22310,-0.09,-0.27,-0.07
22320,-0.65,-0.95,-10.4,22320,-0.1,-0.25,-0.07
22330,-0.72,-0.74,-10.11,22330,-0.17,-0.23,-0.07
22340,-0.77,-0.23,-9.76,22340,-0.17,-0.23,-0.06
22350,-0.82,-0.2,-9.18,22350,-0.13,-0.25,-0.02
22360,-0.85,-0.55,-9.05,22360,-0.1,-0.29,0.01
22370,-0.86,-0.76,-8.6,22370,-0.08,-0.33,0.02
22380,-0.92,-0.88,-8.24,22380,-0.08,-0.39,0.02
22390,-1.07,-1.12,-7.92,22390,-0.09,-0.46,0.01
22400,-1.11,-1.38,-7.4,22400,-0.14,-0.54,-0.02
22410,-1.36,-1.34,-7.4,22410,-0.2,-0.65,-0.05
22420,-1.39,-1.2,-7.72,22420,-0.26,-0.75,-0.08
22430,-1.43,-1.45,-8.01,22430,-0.27,-0.83,-0.11
22440,-1.64,-1.45,-7.81,22440,-0.28,-0.9,-0.16
22450,-1.75,-1.39,-7.47,22450,-0.28,-1,-0.19
22460,-2.14,-1.56,-7.18,22460,-0.24,-1.1,-0.23
22470,-2.4,-1.43,-6.51,22470,-0.2,-1.23,-0.27
22480,-2.97,-1.27,-5.66,22480,-0.12,-1.4,-0.29
22490,-3.63,-1.53,-4.91,22490,0.02,-1.61,-0.31
22500,-3.89,-2.63,-4.71,22500,0.11,-1.88,-0.33
22510,-3.71,-5.08,-8.92,22510,0.08,-2.2,-0.44
22520,-2.91,-7.52,-20.51,22520,-0.2,-2.34,-0.69
22530,-0.63,-8.71,-39.23,22530,-0.42,-1.96,-1
22540,4.65,-7.85,-39.23,22540,-1.34,-0.42,-1.35
22550,-1.23,4.47,-39.23,22550,-1.31,3.13,-1.4
22560,-12.45,29.44,-39.23,22560,1.76,8.05,-0.54
22570,-28.32,39.23,-39.23,22570,2.61,8.73,1.31
22580,-39.23,39.23,-39.23,22580,1.02,8.73,3.31
22590,-39.23,16.26,-39.23,22590,-0.82,8.73,4.84
22600,-39.23,-14.37,-39.23,22600,-1.6,8.73,5.1
22610,-39.23,-35.76,-32.18,22610,0.81,8.73,4.13
22620,-39.23,-37.82,-4.84,22620,3.84,8.73,2.01
22630,-39.23,-22.6,26.58,22630,4.11,8.73,-0.2
22640,-39.23,-12.19,39.23,22640,2.52,8.73,-1.55
22650,-35.66,-10.09,39.23,22650,1.41,8.73,-2.34
22660,-23.46,-4.94,39.23,22660,1.04,7.95,-2.93
22670,-16.29,3.59,39.23,22670,0.76,4.91,-3.2
22680,-10.55,16.04,39.23,22680,-1.28,1.93,-3.14
22690,-9.1,24.43,39.23,22690,-1.71,-1.58,-2.35
22700,-11.84,31.82,39.23,22700,-0.84,-4.93,-1.14
22710,-20.01,33.83,39.23,22710,-0.56,-8.17,0.23
22720,-31.32,29.77,39.23,22720,0.21,-8.73,1.62
22730,-39.23,18.27,39.23,22730,1.82,-8.73,3.02
22740,-39.23,-0.17,37.25,22740,3.59,-8.73,4.04
22750,-39.23,-15.81,16.63,22750,4.04,-8.73,4.52
22760,-39.23,-35.08,-24.86,22760,1.85,-8.73,4.08
22770,-39.23,-39.23,-39.23,22770,-3.36,-8.73,1.5
22780,-22.29,-36.02,-39.23,22780,-8.53,-8.73,-2.01
22790,-1.64,-2.82,-39.23,22790,-6.43,-4.49,-3.45
22800,4.1,24.23,-39.23,22800,-3.32,1.03,-2.42
22810,-1.48,28.59,-36.08,22810,-0.08,2.71,-0.49
22820,-2.3,22.45,0.74,22820,3.16,2.41,1.37
22830,-2.21,3.08,16.79,22830,2.85,1.02,2.26
22840,-1.62,-16.65,14.72,22840,0.91,-0.42,1.83
22850,-0.57,-23.8,7.01,22850,-0.6,-1.49,0.64
22860,-0.32,-17.71,0.03,22860,-0.8,-2.1,-0.43
22870,-0.54,-7.4,-1.53,22870,-0.23,-2.48,-0.93
22880,0.35,-1.08,-7.82,22880,0.11,-2.86,-0.98
22890,1.97,0.4,-20.8,22890,0.44,-2.74,-0.86
22900,3.62,0.49,-31.48,22900,0.92,-2,-0.74
22910,4.08,2.39,-32.61,22910,1.32,-0.91,-0.64
22920,3.2,6.3,-24.87,22920,1.22,-0.03,-0.47
22930,1.73,9.87,-15.93,22930,0.71,0.39,-0.17
22940,0.82,9.56,-9.13,22940,0.27,0.43,0.26
22950,0.05,5.13,-6.51,22950,-0.08,0.22,0.6
22960,-0.23,-0.87,-7.01,22960,-0.33,-0.02,0.68
22970,-0.17,-4.31,-8.19,22970,-0.54,-0.2,0.52
22980,-0.12,-4.46,-8.41,22980,-0.56,-0.31,0.29
22990,-0.16,-2.7,-7.83,22990,-0.44,-0.44,0.15
23000,0.01,-1.48,-8.75,23000,-0.33,-0.58,0.1
23010,0.4,-1.02,-12.03,23010,-0.3,-0.63,0.11
23020,0.7,-0.47,-16.47,23020,-0.23,-0.48,0.13
23030,0.75,0.44,-18.04,23030,-0.07,-0.15,0.2
23040,-0.07,1.04,-16.59,23040,0.1,0.19,0.3
23050,0,0.84,-13.1,23050,0.18,0.41,0.43
23060,-0.66,-0.48,-8.97,23060,0.14,0.44,0.5
23070,-0.77,-1.67,-6.19,23070,-0.03,0.3,0.5
23080,-0.98,-3.12,-5.54,23080,-0.24,0.08,0.45
23090,-0.86,-4.11,-5.97,23090,-0.33,-0.13,0.35
23100,-0.74,-4.28,-6.96,23100,-0.35,-0.31,0.22
23110,-0.6,-3.94,-7.94,23110,-0.3,-0.44,0.12
23120,-0.3,-3.68,-9.76,23120,-0.26,-0.53,0.04
23130,-0.11,-3.1,-12.88,23130,-0.14,-0.48,-0.01
23140,-0.05,-2.2,-14.05,23140,-0.04,-0.32,-0.04
23150,-0.13,-1.31,-13.44,23150,-0.03,-0.15,-0.03
23160,-0.22,-0.7,-12.45,23160,-0.06,-0.02,0.01
23170,-0.38,-0.19,-11.31,23170,-0.14,0.06,0.07
23180,-0.62,-0.42,-10.1,23180,-0.22,0.08,0.14
23190,-0.81,-1.47,-9.16,23190,-0.28,0.06,0.17
23200,-0.85,-2.38,-8.42,23200,-0.34,-0.01,0.14
23210,-0.8,-2.54,-8.15,23210,-0.4,-0.11,0.06
23220,-0.8,-2.31,-8.4,23220,-0.39,-0.18,0
23230,-0.71,-1.93,-8.47,23230,-0.32,-0.24,-0.05
23240,-0.56,-1.22,-8.4,23240,-0.28,-0.3,-0.06
23250,-0.36,-0.91,-9.48,23250,-0.28,-0.34,-0.06
23260,-0.4,-0.36,-9.91,23260,-0.22,-0.33,-0.04
23270,-0.44,-0.12,-10.23,23270,-0.24,-0.29,0
23280,-0.39,-0.16,-10.12,23280,-0.31,-0.25,0.04
23290,-0.56,-0.37,-9.97,23290,-0.29,-0.23,0.07
23300,-0.6,-0.56,-9.63,23300,-0.36,-0.21,0.09
23310,-0.76,-0.65,-9.48,23310,-0.4,-0.22,0.1
23320,-0.88,-1.02,-9.57,23320,-0.37,-0.23,0.11
23330,-0.86,-1.35,-9.58,23330,-0.33,-0.23,0.1
23340,-0.92,-1.82,-9.02,23340,-0.24,-0.25,0.08
23350,-1.03,-2.08,-8.38,23350,-0.19,-0.3,0.03
23360,-0.96,-2.15,-7.98,23360,-0.15,-0.38,-0.01
23370,-1,-2.13,-8.12,23370,-0.07,-0.47,-0.05
23380,-0.89,-2.03,-8.87,23380,-0.01,-0.54,-0.09
23390,-0.87,-1.9,-9.55,23390,0.04,-0.56,-0.12
23400,-0.84,-1.7,-9.76,23400,0.05,-0.55,-0.16
23410,-0.95,-1.51,-9.37,23410,0.04,-0.54,-0.19
23420,-1.01,-1.04,-9.06,23420,0,-0.56,-0.21
23430,-1.19,-0.66,-8.68,23430,-0.08,-0.59,-0.21
23440,-1.19,-0.66,-8.48,23440,-0.2,-0.63,-0.2
23450,-1.23,-0.54,-8.33,23450,-0.28,-0.68,-0.2
23460,-1.36,-0.42,-8.26,23460,-0.32,-0.73,-0.18
23470,-1.48,-0.55,-8.1,23470,-0.33,-0.79,-0.17
23480,-1.62,-0.52,-7.71,23480,-0.33,-0.85,-0.15
23490,-1.72,-0.92,-7.37,23490,-0.31,-0.93,-0.14
23500,-1.95,-1.3,-7.41,23500,-0.34,-1.02,-0.16
23510,-2.15,-1.63,-7.15,23510,-0.37,-1.12,-0.2
23520,-2.21,-1.86,-6.85,23520,-0.38,-1.21,-0.26
23530,-2.51,-2.04,-5.8,23530,-0.38,-1.33,-0.33
23540,-3.06,-2.23,-4.62,23540,-0.43,-1.55,-0.41
23550,-3.93,-3.01,-3.79,23550,-0.65,-1.83,-0.49
23560,-4.21,-6.33,-8.66,23560,-1.32,-2.25,-0.69
23570,-3.12,-10.69,-27.31,23570,-2,-2.47,-1.08
23580,-2.72,-11.85,-39.23,23580,-2.34,-1.92,-1.57
23590,-1.65,-6.2,-39.23,23590,-1.96,0.52,-1.9
23600,-10.38,16.71,-39.23,23600,1.7,5.55,-1.38
23610,-25.51,39.02,-39.23,23610,2.64,8.73,0.02
23620,-39.23,39.23,-39.23,23620,1,8.73,1.93
23630,-39.23,22.74,-39.23,23630,-0.65,8.73,3.57
23640,-39.23,1.72,-39.23,23640,-2.05,8.73,4.32
23650,-39.23,-13.47,-39.23,23650,-1.5,8.73,4.3
23660,-39.23,-22.77,-39.23,23660,0.34,8.73,3.46
23670,-39.23,-22.26,-14.61,23670,2.82,8.73,1.91
23680,-39.23,-19.44,32.48,23680,2.7,8.73,0.16
23690,-39.23,-18.24,39.23,23690,2.5,8.73,-1.37
23700,-39.23,-9.25,39.23,23700,2.7,8.73,-2.63
23710,-39.23,1.65,39.23,23710,1.77,8.73,-3.3
23720,-28.58,12.33,39.23,23720,1.34,6.26,-3.3
23730,-17.63,25.36,39.23,23730,1.12,2.32,-2.61
23740,-13.55,33.58,39.23,23740,0.13,-2.02,-1.48
23750,-16.47,35.42,39.23,23750,0.1,-6.21,0.09
23760,-21.4,29.89,39.23,23760,0.25,-8.73,1.59
23770,-26.64,20.75,23.93,23770,0.8,-8.73,2.94
23780,-30.16,9.86,12.02,23780,0.99,-8.73,3.8
23790,-35.29,-1.9,9.3,23790,0.75,-8.73,4.16
23800,-39.23,-13.81,0.16,23800,-0.18,-8.73,3.92
23810,-39.23,-24.25,-16.9,23810,-1.59,-8.73,2.97
23820,-33.68,-28.91,-38.78,23820,-3.04,-8.73,1.4
23830,-23.51,-24.71,-39.23,23830,-5.14,-8.73,-0.37
23840,-8.35,-13.28,-39.23,23840,-5.11,-8.73,-1.68
23850,1.4,0.24,-39.23,23850,-3.15,-5.61,-1.91
23860,7.71,9.3,-39.23,23860,-0.78,-1.93,-1.33
23870,6.9,12.58,-39.23,23870,1.27,0.48,-0.44
23880,5.13,9.69,-15.64,23880,2.59,1.37,0.41
23890,4.37,-0.8,11.52,23890,2.68,0.71,0.75
23900,4.67,-3.19,16.54,23900,0.93,-0.59,0.61
23910,2.43,-8.9,17.47,23910,0.57,-1.98,0.35
23920,1.65,-10.1,8.77,23920,-0.12,-3.14,-0.14
23930,1.59,-9.89,-4.89,23930,-0.44,-3.79,-0.64
23940,2.91,-5.46,-18.3,23940,-0.31,-3.73,-1.03
23950,3.55,-0.69,-31.14,23950,-0.42,-3.12,-1.17
23960,4.91,2.51,-37.6,23960,-0.31,-1.96,-1.1
23970,5.29,5.79,-34.86,23970,-0.19,-0.65,-0.92
23980,4.44,8.51,-26.02,23980,-0.36,0.31,-0.62
23990,2.92,9.03,-15.51,23990,-0.21,0.81,-0.16
24000,2.18,7.19,-7.2,24000,-0.07,0.81,0.24
24010,2.06,5.11,-1.41,24010,0.07,0.46,0.53
24020,1.71,-1.24,3.54,24020,0.53,-0.08,0.74
24030,1.53,-4,3.3,24030,0.04,-0.77,0.55
24040,1.59,-5.87,-0.99,24040,-0.28,-1.34,0.28
24050,1.89,-5.5,-7.24,24050,-0.65,-1.62,-0.07
24060,2.41,-2.45,-11.07,24060,-0.41,-1.61,-0.27
24070,2.01,-0.64,-14.16,24070,-0.43,-1.45,-0.35
24080,2.38,0.32,-13.62,24080,0.17,-1.2,-0.34
24090,1.92,1.86,-12.55,24090,0.06,-1.02,-0.26
24100,1.28,2.02,-12.03,24100,0.17,-0.9,-0.11
24110,1.19,1.6,-11.79,24110,0.81,-0.79,0.05
24120,1.19,1.23,-8.34,24120,0.47,-0.71,0.16
24130,0.7,-0.32,-4.97,24130,0.47,-0.82,0.25
24140,0.3,-1.71,-3.01,24140,0.2,-1.07,0.25
24150,0.44,-2.99,-2.89,24150,-0.11,-1.4,0.17
24160,-0.19,-3.51,-4.67,24160,-0.39,-1.72,0.03
24170,-0.05,-2.94,-7.99,24170,-0.32,-1.9,-0.1
24180,-0.03,-1.99,-10.99,24180,-0.2,-1.93,-0.17
24190,0.08,-1.17,-12.76,24190,-0.02,-1.83,-0.18
24200,-0.02,-0.93,-13.21,24200,0.06,-1.67,-0.17
24210,-0.13,-0.58,-12.64,24210,0.15,-1.51,-0.16
24220,-0.17,-0.29,-11.63,24220,0.11,-1.41,-0.13
24230,-0.55,-0.15,-10.36,24230,0,-1.37,-0.1
24240,-0.58,-0.59,-8.68,24240,-0.06,-1.39,-0.08
24250,-0.52,-0.41,-8.04,24250,-0.39,-1.48,-0.07
24260,-1.26,-0.77,-9.13,24260,-0.64,-1.62,-0.06
24270,-1.03,-0.99,-11.85,24270,-0.74,-1.68,-0.07
24280,-0.83,-1.07,-14.39,24280,-0.71,-1.58,-0.1
24290,-0.85,-0.94,-16.36,24290,-0.64,-1.37,-0.13
24300,-0.81,-0.54,-17.11,24300,-0.4,-1.07,-0.13
24310,-0.71,0.08,-15.8,24310,-0.31,-0.77,-0.12
24320,-0.93,0.9,-13.15,24320,-0.29,-0.57,-0.05
24330,-1.26,1.41,-11.39,24330,-0.27,-0.51,0.05
24340,-1.48,1.16,-10.64,24340,-0.23,-0.53,0.17
24350,-1.61,0.2,-10.8,24350,-0.19,-0.56,0.26
24360,-1.48,-1.04,-11.14,24360,-0.16,-0.56,0.3
24370,-1.37,-2.18,-11.94,24370,-0.2,-0.53,0.26
24380,-1.39,-2.72,-12.53,24380,-0.2,-0.45,0.17
24390,-1.37,-2.73,-12.28,24390,-0.22,-0.36,0.06
24400,-1.42,-2.25,-11.37,24400,-0.26,-0.28,-0.03
24410,-1.4,-1.35,-10.53,24410,-0.28,-0.26,-0.1
24420,-1.62,-0.39,-10.05,24420,-0.22,-0.27,-0.12
24430,-1.69,0.34,-9.62,24430,-0.07,-0.29,-0.08
24440,-1.72,0.15,-9.22,24440,0.06,-0.32,-0.02
24450,-1.64,-0.37,-8.75,24450,0.11,-0.37,0.01
24460,-1.74,-1.09,-8.62,24460,0.01,-0.42,-0.01
